title,time,author_id,sentiment
Apple partner Foxconn denies rumors of large payment as part of China investigation,2023-11-02,55407719,Neutral
Qorvo shrugs off weak Q2 results; Summit cuts on increased competition,2023-11-02,55407719,Neutral
US lawmakers urge Biden administration for plans on China's use of open-source chip tech - report,2023-11-02,54324280,Neutral
Goldman Sachs' 25 'conviction list' stocks to buy,2023-11-01,59269293,Neutral
"Apple sees highest ever phone shipments to India, research firm says",2023-11-01,59008794,Bullish
Apple Q4 earnings preview: China demand concerns loom over upcoming results,2023-11-01,54434154,Bearish
Antitrust suit against Google making Barclays 'increasingly concerned',2023-11-01,59008794,Bearish
"Apple, Dell, Samsung and more get India import authorization",2023-11-01,59008794,Bullish
"Stop pooh-poohing Apple, Wedbush says",2023-11-01,59008794,Bullish
Apple does not have to be overweight in portfolios - Here is why,2023-10-31,59269293,Bearish
Wolfe Research ‘Cracks are starting to show’ for Magnificent 7,2023-10-31,53367831,Bearish
"Apple App Store fees on dating apps may violate EU law, Dutch agency says",2023-10-31,55407719,Bearish
Apple's updated Macs mostly make analysts shrug,2023-10-31,59008794,Neutral
Apple takes wraps off 'scary fast' Macs with M3 chips,2023-10-30,55407719,Bullish
"Apple price target is lowered, geopolitical issues are affecting demand – Oppenheimer",2023-10-30,59269293,Bearish
Bulls vs. Bears: Apple readies itself for a big earnings report,2023-10-30,53367831,Neutral
"Apple to post solid earnings; guidance may be weak, Morgan Stanley says",2023-10-30,59008794,Bearish
"Meta to offer ad-free subscriptions for Facebook, Instagram in Europe",2023-10-30,54324280,Neutral
US President Biden issues executive order to manage risks from AI,2023-10-30,54324280,Neutral
G7 economies to agree on AI guiding principles for companies - report,2023-10-30,54324280,Neutral
"Earnings week ahead: Apple, AMD, Pfizer, McDonald's, Starbucks and more",2023-10-29,32439325,Neutral
Apple set to reveal 'scary fast' Macs on Monday,2023-10-28,59008794,Bullish
Masimo pares gain on Apple Watch patent victory,2023-10-27,52996117,Bearish
"Catalyst Watch: Apple earnings, Fed policy meeting, jobs report",2023-10-27,52996117,Neutral
Meta said to cut Quest 3 shipments as Vision Pro likely crimps demand: analyst,2023-10-27,55407719,Bearish
"DataTrek: Lofty valuations aren't limited to Big Tech; cites Lilly, Mastercard",2023-10-27,53367831,Neutral
Masimo jumps after win in patent fight with Apple at Intl Trade Commission (update),2023-10-27,52996117,Bearish
China's Huawei sees slight uptick in revenue in first three quarters,2023-10-27,54324280,Bearish
Google doesn't want to follow Yahoo down the path to 'roadkill',2023-10-26,55407719,Neutral
A hiccup or two in the big seven won’t change the trajectory of their earnings,2023-10-26,59269293,Neutral
Apple AirPods getting a makeover: report,2023-10-25,59008794,Bullish
California’s Cruise incident could have bigger ramifications for the self-driving vehicle industry.,2023-10-25,59269293,Neutral
UBS's most recent iPhone 15 tracker shows even weaker demand than before,2023-10-25,59008794,Bearish
"Apple boosts price of TV+, Arcade and News+ subscriptions",2023-10-25,427396,Bearish
Apple reportedly discussing using Vision Pro for mental health,2023-10-25,55407719,Neutral
"Apple backs push for U.S. right-to-repair law, plans to make parts more accessible",2023-10-25,55510976,Bullish
Earnings misses are being punished a lot more than beats are being rewarded,2023-10-24,59269293,Bearish
Apple's China risks are real and rising: Bank of America,2023-10-24,59008794,Bearish
American companies will have to learn how to compete against Chinese manufacturers,2023-10-24,59269293,Neutral
"Arm, Taiwan Semi, Nvidia among possible winners in new chip development",2023-10-24,59008794,Neutral
Apple says 'scary fast' new products are coming on October 30,2023-10-24,55407719,Bullish
"Google, Waze and Apple disable real-time traffic updates in Israel",2023-10-24,55510976,Neutral
Apple gets yet another report of weak iPhone 15 demand,2023-10-23,59008794,Bearish
Apple looks to push further into AI with $1B annual spend: reports,2023-10-23,59008794,Bullish
Ominous times ahead for Apple or bottomed out? Analysts diverge,2023-10-23,59008794,Neutral
Chinese e-commerce platforms said to be offering discounts on Apple's latest iPhone,2023-10-23,56260577,Bullish
Which 'Magnificent 7' stock should be your top portfolio holding?,2023-10-23,27427253,Neutral
"Hollywood strike: Actors, studios to resume negotiations",2023-10-23,52365730,Neutral
"Apple, Google, Meta get US nod for mobile VR devices as FCC opens 6 GHz band",2023-10-20,54324280,Bullish
"Apple CEO Cook gets welcome mat in China, meets with vice premier",2023-10-20,59008794,Bullish
Apple looks to sell more podcast ads: report,2023-10-19,59008794,Bullish
Apple's iPhone early data shows slowing China but 'hot' US; Huawei sells 1.6M Mate 60 Pro phones - report,2023-10-19,54324280,Bearish
Google to manufacture Pixel phones in India with rollout next year,2023-10-19,54324280,Neutral
"TSM stock rises on Q4 outlook, US extension for China exports; plans new plant in Germany",2023-10-19,54324280,Neutral
Apple iPhone demand looks weak: UBS,2023-10-18,59008794,Bearish
Apple said to end relationship with Skydance Animation (update),2023-10-18,55407719,Neutral
"Apple CEO Cook meets with Chinese Commerce Minister, agency says",2023-10-18,55407719,Bullish
"Apple MacBook shipment likely fell 30% in 2023, analyst warns",2023-10-18,55407719,Bearish
China's President Xi Jinping unveils global AI governance initiative amid US chip curbs,2023-10-18,54324280,Neutral
"Apple likely to update 24-inch iMac next year, higher-end version in 2025: analyst",2023-10-17,55407719,Bullish
Apple iPhone 15 availability increasing: Bank of America,2023-10-17,59008794,Bullish
Trillion-dollar tech titans have added additional $2.4T in market cap in past year,2023-10-17,53367831,Bullish
Nvidia slumps on new US-China chip curbs; says no 'meaningful impact' in near-term,2023-10-17,54324280,Bearish
"Apple CEO Cook visits China, praises Honor of Kings as 'global phenomenon'",2023-10-17,55407719,Bullish
Taiwan Semiconductor drops plan for northern Taiwan site for chip facility after protests - report,2023-10-17,54324280,Bearish
"Google search deals account for 50% of all domestic searches, expert says at trial",2023-10-16,55407719,Neutral
Hennessy Funds is bullish on stocks - these in particular,2023-10-16,59269293,Neutral
Some Goldman Sachs execs want company to shed all consumer finance ops - report,2023-10-16,49447318,Bearish
"Apple says online store in Chile, iPhone 15 available for pre-order this week",2023-10-16,55407719,Bullish
Apple slips as research firms debate iPhone 15 (updated),2023-10-16,55407719,Bearish
"Snap reportedly lays out goals for 2024, including 20% advertising revenue growth",2023-10-13,55407719,Neutral
"Apple, Dell, others get reprieve as India backtracks on laptop import restrictions",2023-10-13,59008794,Bullish
"Apple, Broadcom settle Wi-Fi chip patent lawsuit with Caltech: report",2023-10-12,59008794,Bullish
Taiwan Semi may start advanced production at second Japanese plant; country awaiting waiver extension,2023-10-12,55407719,Bullish
Chinese President calls for boosting efforts in core technologies - report,2023-10-12,54324280,Neutral
"Hollywood strike: Talks between studios, actors break down",2023-10-12,55510976,Bearish
Amy Wu Silverman: VIX index continues to be muted amid geopolitical conflict,2023-10-11,59269293,Neutral
Taiwan Semiconductor may get US waiver for chip equipment to China - report,2023-10-11,54324280,Neutral
Southeast Asia mulls more business-friendly approach to AI rules - report,2023-10-11,54324280,Neutral
J.P. Morgan’s Stephen Parker: New highs for stocks by mid-2024,2023-10-10,59269293,Neutral
Teens are buying iPhones 'near record levels' but Apple Watch interest has slipped,2023-10-10,55407719,Bullish
"Google to face AI backlash, Netflix getting into live sports: 2024 predictions",2023-10-10,59008794,Neutral
"Apple licensing, services to drive sales; risk amid Google suit, BofA says",2023-10-10,59008794,Neutral
"Microsoft leads the AI race, according to Wedbush",2023-10-10,59008794,Bearish
Bank of England warns on U.S. tech stock valuations,2023-10-10,51784941,Bearish
"Apple, ASUS, Lenovo benefit as PC shipments show second sequential increase: JPM",2023-10-10,55407719,Bullish
Writers Guild members overwhelmingly approve new contract,2023-10-09,53161691,Neutral
"Google search deal may be worth $20B annually to Apple, Bernstein says",2023-10-09,55407719,Bullish
"EU seeks info on Bing, iMessage to determine if they're 'gatekeepers'",2023-10-09,55407719,Neutral
Morgan Stanley: The S&P 500 technicals take center stage in a bearish backdrop,2023-10-09,59269293,Bearish
Arm Holdings flat even as Wall Street banks start coverage on British chip firm,2023-10-09,55407719,Neutral
Investor Movement Index slips for first time in five months,2023-10-09,54370868,Neutral
"US gives waiver to Samsung, SK Hynix for chip equipment to China - report",2023-10-09,54324280,Bearish
China plans to boost computing power amid AI race to help local firms,2023-10-09,54324280,Neutral
EU official sees convergence with Japan in AI arena- report,2023-10-09,54324280,Neutral
Tech's ambitions for sports are growing. Where does it end?,2023-10-07,55407719,Neutral
"Apple, Microsoft, others to help spur upcoming 'massive' tech rally, Wedbush says",2023-10-06,59008794,Bullish
"South Korean regulator mulls potential fines on Apple, Google over app market practices",2023-10-06,54324280,Bearish
Google's new Pixel AI features could prompt Apple to boost AI development,2023-10-06,59008794,Neutral
"Formula One upgraded to buy at Citi, says sports rights concerns are 'overblown'",2023-10-06,55407719,Neutral
Taiwan Semiconductor's September revenue falls ~13% Y/Y; Q3 sales dip less than expected,2023-10-06,54324280,Bearish
Wireless carriers unwilling to risk Google contracts refused new app on Samsung device,2023-10-05,59008794,Bearish
"Apple partner Foxconn says September revenue tumbles, strong holiday sales ahead (update)",2023-10-05,55407719,Bullish
Apple discussed using DuckDuckGo to replace Google for Safari search,2023-10-05,55407719,Bullish
Apple releases iOS 17 update to address overheating iPhone 15s,2023-10-04,55407719,Bearish
"Google launches Pixel 8 phones at $699 and $999, second version of Pixel Watch (updated)",2023-10-04,427396,Bearish
"Apple CEO, execs sell stock amid weakening shares",2023-10-04,59008794,Bearish
"Apple downgraded at KeyBanc on valuation, potentially slow US sales",2023-10-04,54324280,Bearish
Correction could be coming for mega caps - Wells Fargo,2023-10-03,53367831,Bearish
EU publishes vital tech list amid worries over wider state aid use,2023-10-03,54324280,Neutral
"PayPal, Venmo credit and debit cards can be added to Apple Wallet",2023-10-03,49447318,Bullish
"Apple App Store shows 'solid' revenue increase in Q3, 'strong' China data: BofA",2023-10-03,55407719,Bullish
Defiance ETF’s CEO: Mega-cap stocks are cheaper and still attractive to buy,2023-10-03,59269293,Bullish
Apple brings in compliance requirements for apps in China - report,2023-10-03,54324280,Bearish
Formula One gains amid report Apple TV may make multibillion offer for global rights,2023-10-02,52996117,Bullish
Microsoft CEO testifies that Google will expand search dominance with AI,2023-10-02,59008794,Bearish
Citi highlights Info Tech as an Overweight sector heading into Q4,2023-10-02,53367831,Bullish
Apple objections to fines in The Netherlands rejected by competition watchdog,2023-10-02,59008794,Bearish
Apple to take action on overheating iPhone 15s,2023-10-01,51784941,Bearish
"Apple US iPhone 15 Pro demand looking strong; China, Japan less so, Evercore says",2023-09-30,59008794,Bullish
"Keep eyes peeled for Apple, TLT inflection points, BTIG's Krinsky says",2023-09-30,49447318,Neutral
Semiconductors slip even as Wall Street debates Micron spending plans,2023-09-29,55407719,Neutral
"Apple CEO says boosting AI investment, will hire more AI workers in UK",2023-09-29,55407719,Bullish
French regulators approve iPhone 12 software update following radiation concerns,2023-09-29,55407719,Neutral
China's trade council requests US to reconsider tech investment ban - report,2023-09-29,54324280,Neutral
"Epic Games to layoff ~16% staff, divest Bandcamp",2023-09-28,54324280,Neutral
Apple requests Supreme Court to review App Store ruling won by Epic Games - report,2023-09-28,54324280,Bearish
"Microsoft considered Apple investment in 2016 to gain Bing share, exec says",2023-09-28,55407719,Neutral
"OpenAI, Jony Ive said to want to build 'iPhone of artificial intelligence'",2023-09-28,55407719,Bullish
"Meta Connect event laid the 'AI foundation' for the company, Wall Street says",2023-09-28,55407719,Bullish
"Meta Platforms shows off Quest 3 headset, AI updates, as the face race heats up",2023-09-27,55407719,Bearish
ASML sinks as analyst says it's likely to cut EUV forecasts 'significantly',2023-09-27,55407719,Bearish
Apple supplier resumes iPhone production at India plant after fire,2023-09-27,55407719,Bullish
Former Apple exec said to be working with OpenAI on hardware project,2023-09-27,55407719,Neutral
"China releases 1st list of mobile app stores complying with new rule, sans Apple - report",2023-09-27,54324280,Bearish
"iPhone availability 'largely in line' with expectations, Watch has strong demand: BofA",2023-09-26,55407719,Bullish
French regulator said to receive iPhone 12 update to assuage radiation concerns,2023-09-26,55407719,Neutral
"Apple exec reportedly set to testify in Google antitrust case, call it best search engine",2023-09-26,55407719,Neutral
Wolfe Research: Utilities remain the strongest bet for growth and EPS,2023-09-25,59269293,Neutral
Citi Research: 20 stocks on pullback to consider for long-term investing,2023-09-25,59269293,Neutral
"iPhone 15 lead times extend to 'record highs,' Morgan Stanley says",2023-09-25,55407719,Bullish
Apple supplier reportedly halts iPhone production in India after fire,2023-09-25,55407719,Bearish
Apple to boost India production over five times to $40B - report,2023-09-25,59093036,Bullish
"Studios, writers reach tentative agreement to end strike",2023-09-25,53161691,Neutral
"Apple rises as iPhone 15 goes on sale, Wedbush says Pro demand 'very' strong",2023-09-22,55407719,Bullish
US finalizes rules on China curbs on companies getting chip funding,2023-09-22,54324280,Bearish
Microsoft product event 2023: New Copilot and Surface latops,2023-09-21,55407719,Neutral
"Hollywood strike may end soon as writers, studios return to bargaining table",2023-09-21,55510976,Neutral
"Amazon product event 2023: New Echo Show 8, tablets and more",2023-09-20,55407719,Neutral
Apple and Goldman had worked on stock trading app for iPhone - report,2023-09-20,49447318,Bullish
"Apple slips, UBS says initial demand for iPhone 15 'mixed at best'",2023-09-20,55407719,Bearish
"Apple store employees in France set to strike, clashing with iPhone 15 launch",2023-09-20,55407719,Bearish
"Amazon, Disney, Boeing boosted in Wells Fargo Signature Picks portfolio",2023-09-20,51784941,Neutral
"Huawei unit ships China-made chips for surveillance cameras, hinting comeback - report",2023-09-20,54324280,Neutral
Huawei may launch mid-range 5G phone; chip breakthrough poses questions for US - report,2023-09-19,54324280,Bearish
"Taiwan Semiconductor, Arizona discuss adding advanced chip packaging capacity - report",2023-09-19,54324280,Bullish
Apple rises as Wall Street says iPhone 15 Pro is 'strong out of the gates',2023-09-18,55407719,Bullish
"Foxconn aims to double investment, jobs in India in a year",2023-09-18,54324280,Bullish
Apple to give iPhone 12 software fix to allay French radiation concerns - report,2023-09-15,54324280,Neutral
Taiwan Semiconductor tells suppliers to delay chip equipment deliveries - report,2023-09-15,54324280,Bearish
"DexCom, Tandem Diabetes fall on Apple glucose monitor new team lead",2023-09-14,53161691,Bearish
Apple said to put chip veteran Millet in charge of glucose-tracking project,2023-09-14,427396,Bullish
Belgium to check Apple's iPhone 12's potential radiation risks after France halts sales - report,2023-09-14,54324280,Bearish
French regulator orders Apple to withdraw iPhone 12 model due to high radiation levels,2023-09-13,56228617,Bearish
"Arm Holdings prices IPO at $51 a share, top of range (update)",2023-09-13,59008794,Neutral
Apple's 'Wonderlust' event draws mixed reviews,2023-09-13,59008794,Neutral
Apple's new products -- photos,2023-09-13,32439325,Neutral
China flags security issues with Apple's iPhones - report,2023-09-13,54324280,Bearish
Huawei reaches global patent licensing deal with Xiaomi,2023-09-13,54324280,Neutral
California Senate passes bill requiring large companies to report carbon footprint,2023-09-12,543215,Neutral
"Apple unveils watch operated by finger movements, iPhone 15, titanium casing",2023-09-12,59008794,Bullish
Apple unlikely to feel much heat from China ban: Citi,2023-09-12,59008794,Bullish
"4 stocks to watch on Tuesday: Apple, Google and more",2023-09-12,56228617,Neutral
The first Big Tech monopoly case in decades: DOJ vs. Google,2023-09-12,27427253,Bearish
Arm said to be near enough support to price IPO at top of range (update),2023-09-11,55407719,Neutral
Qualcomm pops as Apple extends chip supply agreement until 2026,2023-09-11,55407719,Bullish
"Apple iPhone 15 cycle likely to be similar to 'S' year, Barclays says",2023-09-11,55407719,Neutral
Apple's big event may be 'quiet.' Why Wall Street thinks that's a good thing.,2023-09-10,55407719,Bullish
"Catalyst Watch: Arm IPO, Apple event, and Senate AI Forum with Musk, Zuckerberg, and Gates",2023-09-08,954720,Neutral
Apple rises as Morgan Stanley says recent move 'overdone',2023-09-08,55407719,Bullish
Taiwan Semiconductor says August revenue climbs over July levels,2023-09-08,55407719,Bullish
"Apple slips again on China worries; issue is 'way overblown,' analysts say",2023-09-07,55407719,Bearish
Qualcomm leads chips lower amid iPhone China worries,2023-09-07,55407719,Bearish
"Amazon, Google, Microsoft seen as big AI winners, with Apple lagging: Needham",2023-09-07,55407719,Bearish
"Biggest stock movers today: Apple, WestRock, BlackBerry, C3.ai and more",2023-09-07,32439325,Neutral
Apple said to boost spending on conversational AI to 'millions of dollars a day',2023-09-06,55407719,Bullish
Apple slips as China reportedly orders government agencies to stop using iPhones,2023-09-06,55407719,Bearish
"DOJ investigation into Google search deals has 4 potential outcomes, BofA says",2023-09-06,55407719,Neutral
"Taiwan Semi Chairman gives updates on ARM investment, Arizona, German plants",2023-09-06,55407719,Neutral
"4 stocks to watch on Wednesday: Apple, GameStop and more",2023-09-06,56228617,Neutral
"Alphabet, Amazon, Apple listed among 'gatekeepers' by European Commission",2023-09-06,55407719,Neutral
"Strong sales of Huawei Mate 60 in China could impact iPhone, BofA says",2023-09-05,55407719,Bearish
"Arm updates IPO filing, estimates pricing between $47 and $51 per share",2023-09-05,55407719,Neutral
