title,time,author_id,sentiment
Tesla raises price of Model Y SUV in China,2023-10-27,53161691,Bullish
"DataTrek: Lofty valuations aren't limited to Big Tech; cites Lilly, Mastercard",2023-10-27,53367831,Neutral
A hiccup or two in the big seven won’t change the trajectory of their earnings,2023-10-26,59269293,Neutral
BP to buy $100M of Tesla ultra-fast chargers to expand U.S. presence,2023-10-26,543215,Bullish
California’s Cruise incident could have bigger ramifications for the self-driving vehicle industry.,2023-10-25,59269293,Neutral
American companies will have to learn how to compete against Chinese manufacturers,2023-10-24,59269293,Neutral
Tesla confirms that the DOJ is still asking questions,2023-10-23,954720,Bearish
Tesla expects capex spending to top $9B in 2023,2023-10-23,954720,Bullish
Which 'Magnificent 7' stock should be your top portfolio holding?,2023-10-23,27427253,Neutral
Toyota works out deal with Tesla to adopt NACS charging standard,2023-10-19,954720,Bullish
ChargePoint gives Tesla drivers a boost with NACS connectors,2023-10-19,53161691,Bullish
Electric vehicle stocks fall after Tesla earnings disappoint,2023-10-19,954720,Bearish
"Biggest stock movers today: AT&T, Blackstone, Tesla, Netflix, Las Vegas Sands and more",2023-10-19,32439325,Neutral
Tesla falls as investors adjust to new margins realities,2023-10-19,954720,Bearish
Elon Musk: 'we dug our own grave' with Cybertruck; Tesla slumps,2023-10-19,51784941,Bearish
"Chinese EV stocks drop as Tesla earnings, guidance disappoint",2023-10-19,51785401,Bearish
Tesla in charts: Margins shrink in Q3,2023-10-18,54408948,Bearish
Tesla sees margins tighten but holds the line on full-year deliveries guidance,2023-10-18,954720,Neutral
"Tesla Non-GAAP EPS of $0.66 misses by $0.07, revenue of $23.35B misses by $790M",2023-10-18,1108356,Bearish
"5 stocks to watch on Wednesday: Tesla, Abbott Labs, P&G and more",2023-10-18,56228617,Neutral
Electric truck plans keep getting delayed - does Rivian have an opening?,2023-10-17,954720,Neutral
"Tesla earnings preview: Eyes on deliveries guidance, margin outlook, Cybertruck update and Gigafactory plans",2023-10-17,954720,Neutral
Hennessy Funds is bullish on stocks - these in particular,2023-10-16,59269293,Neutral
Companies with lower implied volume have higher potential for earnings surprise - BofA,2023-10-16,59269293,Neutral
"Dow, S&P, and Nasdaq rise to kick off a big week of earnings",2023-10-16,1108356,Neutral
"Earnings week ahead: Tesla, Bank of America, AT&T, Netflix, American Airlines and more",2023-10-15,32439325,Neutral
"Catalyst watch: Tesla earnings, Jerome Powell speech, UAW drama and Baidu event",2023-10-13,954720,Neutral
Cathie Wood’s ARKK nears multi-month lows as investors retract $500M since its 2023 peak,2023-10-13,53367831,Bearish
"As the UAW plays hardball in Detroit, will GM-Ford merger rumors get a jumpstart?",2023-10-13,954720,Neutral
Tesla announces pay raise for German plant workers amid union dispute,2023-10-12,59384036,Bullish
Amy Wu Silverman: VIX index continues to be muted amid geopolitical conflict,2023-10-11,59269293,Neutral
J.P. Morgan’s Stephen Parker: New highs for stocks by mid-2024,2023-10-10,59269293,Neutral
Bank of England warns on U.S. tech stock valuations,2023-10-10,51784941,Bearish
Morgan Stanley: The S&P 500 technicals take center stage in a bearish backdrop,2023-10-09,59269293,Neutral
Tesla employees at German factory express concerns over working conditions,2023-10-09,53161691,Bearish
Investor Movement Index slips for first time in five months,2023-10-09,54370868,Neutral
Tesla headwinds include a sales deceleration in China and price cuts in the U.S.,2023-10-08,954720,Bearish
SEC seeks to force Musk testimony on Twitter stock acquisitions,2023-10-06,54324280,Bearish
"5 stocks to watch on Friday: Tesla, Veralto, Flowserve and more",2023-10-06,56228617,Neutral
Tesla cuts Model 3 and Model Y prices in U.S. after missing Q3 delivery estimates,2023-10-06,51785401,Bearish
Sigma Lithium sales process said to be going well - report,2023-10-05,52996117,Bullish
GM has 20M vehicles facing airbag problem - WSJ,2023-10-05,53161691,Bearish
STMicroelectronics said to build new $5B silicon carbide factory in Italy,2023-10-04,55407719,Neutral
Correction could be coming for mega caps - Wells Fargo,2023-10-03,53367831,Bearish
"Deepwater Asset Management: A ""messy decade"" for combustion puts Tesla in prime position",2023-10-03,59269293,Bullish
Tesla drives back into positive territory after full-year guidance reassures investors,2023-10-02,954720,Bullish
Tesla reports sequential drop in deliveries due to factory downtime,2023-10-02,954720,Bearish
Tesla's Cybertruck long road to launch may end in Q4,2023-10-02,954720,Bullish
Tesla rolls out updated Model Y in China; starting price unchanged,2023-10-02,55510976,Bullish
"Auto stocks to see some jolts with UAW drama, deliveries updates and macro worries in the mix",2023-09-30,954720,Neutral
Tesla and Chipotle are sued separately by the EEOC for civil rights violations,2023-09-28,954720,Bearish
"UAW strike update: Biden walks the picket line, Japanese auto stocks may get a boost",2023-09-27,954720,Neutral
Tesla will report Q3 deliveries next week with extra wildcards in the mix,2023-09-27,954720,Neutral
Tesla could be part of the European Union's probe into China subsidies,2023-09-26,954720,Bearish
Wolfe Research: Utilities remain the strongest bet for growth and EPS,2023-09-25,59269293,Neutral
Tesla Sell rating reiterated at Guggenheim on negative demand indicators,2023-09-25,59008794,Bearish
"Thailand's Prime Minister expects $5B investment from Google, Microsoft, Tesla - report",2023-09-25,54324280,Bullish
"Thinking of buying a used EV? Think very, very carefully",2023-09-24,59008794,Neutral
Detroit drama: Ford goes its own way in UAW battle while auto suppliers walk a tightrope,2023-09-22,954720,Neutral
"United Auto Workers calls for strike at 38 GM, STLA locations; progress in Ford talks",2023-09-22,59008794,Neutral
Tesla expands EV ambitions in India with proposal to make battery storage systems,2023-09-21,954720,Bullish
Elon Musk-backed Neuralink to start human trials,2023-09-19,55407719,Bullish
"Super Micro rises as Barclays starts coverage, says 'not too late' to hop on AI train",2023-09-19,55407719,Neutral
Elon Musk denies WSJ report that Tesla's in talks with Saudi Arabia for factory,2023-09-18,59008794,Neutral
Elon Musk denies WSJ report that Tesla's in talks with Saudi Arabia for factory,2023-09-18,59008794,Neutral
Tesla is reportedly in early talks with Saudi Arabia on electric vehicle factory,2023-09-18,954720,Bullish
Erdogan calls on Elon Musk to build Tesla factory in Turkey,2023-09-18,55510976,Bullish
"Tesla set to pop the champagne as UAW strikes against Ford, GM, Stellantis",2023-09-15,59008794,Bullish
UAW walkout: First ever simultaneous strike begins at Detroit Three,2023-09-15,55510976,Bearish
UAW eyes targeted strikes at auto plants in first wave of labor walkout,2023-09-14,954720,Bearish
"Senate AI summit gathers tech leaders, power players for closed-door policy talks",2023-09-13,427396,Neutral
"Tesla, suppliers expected to invest $15B in Gigafactory Mexico - report",2023-09-12,51785401,Bullish
Tesla leads the S&P 500 Index as AI premium plays in,2023-09-11,954720,Bullish
"Biggest stock movers today: Tesla, Qualcomm, J.M. Smucker and more",2023-09-11,32439325,Neutral
Tesla is a top pick at Morgan Stanley with Dojo called a $500B wildcard,2023-09-11,954720,Bullish
"Catalyst Watch: Arm IPO, Apple event, and Senate AI Forum with Musk, Zuckerberg, and Gates",2023-09-08,954720,Neutral
Chinese car sales hit record for August; Tesla deliveries up,2023-09-08,59008794,Bullish
Crypto firms said to win fair-value accounting method,2023-09-06,54370868,Neutral
"Tesla, Rivian and other EV pure plays look for an edge while Detroit automakers face crippling strike",2023-09-06,954720,Bearish
Why did Tesla stock go up today? Look East,2023-09-05,59008794,Bullish
Tesla's China-made EV sales surge in August,2023-09-04,32439325,Bullish
Tesla cuts prices in China yet again; Introduces a new Model 3 with longer range,2023-09-01,59008794,Bullish
Tesla under DOJ investigation for building Musk a glass castle,2023-08-30,59008794,Bearish
Detroit auto giants face tough labor decisions while Tesla cruises ahead,2023-08-30,954720,Bullish
JOLTS shows megacaps are still mega-dependent on the Fed,2023-08-30,51784941,Bearish
Tesla cruises higher even as the NHTSA pushes harder on Autopilot safety,2023-08-29,954720,Neutral
Hedge and mutual funds rotate from tech; see the stocks they love and shun,2023-08-28,51784941,Neutral
Auto stocks are in the spotlight with potential roadblocks ahead,2023-08-26,954720,Neutral
Tesla's Supercharger business is seen growing to be a $20B revenue monster,2023-08-25,954720,Bullish
Tesla approaches the Cybertruck rollout cautiously due to unique design,2023-08-24,954720,Neutral
Megacap stocks setting up for potential breakout - Wells Fargo,2023-08-23,51784941,Bullish
Tesla dips amid report of lowered production target at German plant,2023-08-23,52996117,Bearish
Why did Tesla stock go up today? It's not China,2023-08-21,59008794,Neutral
China's internet regulator tries to ease concerns of foreign firms on new data rules - report,2023-08-17,54324280,Neutral
Tesla gets big Texas win with charging mandate,2023-08-16,59008794,Bullish
"Coatue Management takes new stake in Oracle, exits GameStop, trims Tesla, adds to Amazon",2023-08-15,56228617,Bearish
Electric vehicle sticker shock: Tesla introduces cheaper versions of the Model S and Model X,2023-08-15,954720,Bullish
Tesla launches cheaper Model S and X standard range versions,2023-08-15,51785401,Bullish
"David Tepper's Appaloosa adds AMD, Apple, exits Walt Disney, Tesla",2023-08-14,54370868,Bearish
Tesla trims prices of some Model Y versions in China,2023-08-14,51785401,Bearish
Heat-pump shipments slump as households await tax rebates,2023-08-11,57065721,Bearish
"Elon Musk, Mark Zuckerberg fight to take place in 'epic location' of Italy (update)",2023-08-11,55407719,Neutral
"Big expansion for Cruise, Waymo driverless vehicles in San Francisco",2023-08-11,27427253,Neutral
"Uber Crowded, Battleground and Sweet 16 stock portfolios from Jefferies",2023-08-11,51784941,Neutral
"Tesla's CFO departure doesn't mean run for the hills; China deliveries, on the other hand...",2023-08-08,59008794,Bearish
Elon Musk's Neuralink raises $280M in Series D funding,2023-08-07,55407719,Bullish
Tesla CFO steps down after 13 years at the company; shares fall,2023-08-07,59008794,Bearish
Lucid Group cuts Air sedan prices in limited time offer amid weak demand,2023-08-07,51785401,Bearish
"4 stocks to watch on Thursday: Tesla, Occidental Petroleum and more",2023-08-03,55510976,Neutral
Tesla's China deliveries fell to a 2023 low in July,2023-08-03,954720,Bearish
"Stick to U.S. stocks that offer experience over hope, Goldman says",2023-08-02,51784941,Neutral
Tesla faces an NHTSA probe over steering control issue,2023-08-01,954720,Bearish
"Rivian Automotive skids lower after Cantor Fitzgerald warns on valuation, EV truck competition",2023-08-01,954720,Bearish
"Foxconn EV unit sees India, Thailand as targets for new small car - report",2023-08-01,54324280,Neutral
Exxon in talks with automakers to supply lithium; Albemarle jumps,2023-07-31,543215,Neutral
Tesla trades lower as EV auto prices to drop in Hong Kong,2023-07-31,59008794,Bearish
Sigma Lithium jumps following reported M&A speculation,2023-07-28,543215,Neutral
Tesla is being investigated by California on autopilot safety issues,2023-07-26,59008794,Bearish
"Mobileye deserves place in AI portfolios, Morgan Stanley says",2023-07-25,55407719,Bullish
Tesla slips after UBS downshifts to a Neutral rating on the EV stock,2023-07-24,954720,Bearish
BofA: Movement in S&P 500 has broadened out after Big Tech-led rally early in the year,2023-07-21,53367831,Neutral
Tesla skids 10% after earnings disappoint; other EV stocks go in reverse,2023-07-20,954720,Bearish
Inside Tesla: All eyes on the margin line,2023-07-20,954720,Neutral
"4 stocks to watch on Thursday: Tesla, Johnson & Johnson and more",2023-07-20,56228617,Neutral
Tesla discloses talks to license full self-driving software to other automakers,2023-07-19,954720,Bullish
"Tesla tracks higher after investors size up margin crunch, deliveries update",2023-07-19,954720,Bullish
"Tesla Non-GAAP EPS of $0.91 beats by $0.09, revenue of $24.93B beats by $200M",2023-07-19,1108356,Bullish
Electric vehicle jolts: Stocks that have scorched shorts this year vs. the short winners,2023-07-19,954720,Neutral
"Tesla earnings preview: EV sector buckles up for pricing, margin and new model developments",2023-07-18,954720,Neutral
Samsung said to make Tesla's next-gen self-driving chips,2023-07-18,55407719,Bullish
Elizabeth Warren calls on SEC to investigate Tesla for corporate governance issues,2023-07-17,954720,Bearish
"U.S. to help India speed up energy transition, says Janet Yellen",2023-07-17,52365730,Neutral
"As earnings season kicks into gear, can the stock market defend its rally?",2023-07-17,55510976,Neutral
Tesla enters the electric truck battle after first Cybertruck rolls off the production line,2023-07-15,954720,Bullish
"Earnings week ahead: Tesla, Netflix, Johnson & Johnson, Bank of America and more",2023-07-14,32439325,Neutral
China's BYD plans $1B joint venture to make EVs in India - report,2023-07-14,54324280,Bearish
Tesla eyes producing 500K vehicles a year locally in India,2023-07-13,954720,Bullish
Elon Musk unveils xAI to 'understand reality' and 'true nature of universe',2023-07-12,55407719,Bullish
China auto sales cool off in June but end the first half of the year up 10%,2023-07-11,954720,Neutral
Wells Fargo highlights Nasdaq 100 rebalance trade opportunities,2023-07-11,51784941,Neutral
Nasdaq 100 set for special rebalance amid 'Magnificent Seven' domination,2023-07-11,27427253,Neutral
Investor Movement Index continues climb in June amid market rally,2023-07-10,54370868,Neutral
Tesla sacks some battery workers at Shanghai factory - report,2023-07-07,51785401,Bearish
Austin is becoming ground zero for autonomous driving tests,2023-07-06,954720,Neutral
"Paycom, Chipotle highlight Goldman's Rule of 10 stock screens",2023-07-04,32439325,Neutral
"BYD launches Denza N7 SUV, a potential rival to Tesla's Model Y",2023-07-04,51785401,Bearish
Elon Musk may face off with Mark Zuckerberg in ring as soon as August - reports,2023-07-03,52996117,Neutral
"Biggest stock movers today: Tesla, AstraZeneca, Netlist and more",2023-07-03,32439325,Neutral
"4 stocks to watch on Monday: Tesla, Apple and more",2023-07-03,56228617,Neutral
Panasonic requires 4 more EV battery factories to bolster capacity- report,2023-07-03,54324280,Bullish
Tesla rips big gain after deliveries report dazzles; EV peers move higher as well,2023-07-03,954720,Bullish
"Tesla confirms new record deliveries, beats expectations",2023-07-02,1108356,Bullish
Tesla could report record Q2 deliveries - will shares get a jolt?,2023-06-30,954720,Bullish
EV charging ports in the U.S. expected to grow fourfold by 2027 - Wood Mackenzie,2023-06-28,56228617,Bullish
Industry standards body SAE to adopt Tesla's charging connector system,2023-06-27,56228617,Bullish
Why did Tesla stock slip today? Another Wall Street firm pulled its bull rating (updated),2023-06-26,954720,Bearish
Auto investors strap in ahead of big week of deliveries and sales reports,2023-06-26,954720,Neutral
Tesla is downgraded at Goldman Sachs as Wall Street continues to dial up caution on the EV stock,2023-06-26,954720,Bearish
Tesla holder Ron Baron sees stock hitting $500 in 2025,2023-06-23,52996117,Bullish
Lithium supplies may not be enough to meet EV demand - report,2023-06-23,51785401,Bearish
Tesla loses bull rating at Morgan Stanley with AI premium seen at risk,2023-06-22,954720,Bearish
Elon Musk may have cage match with Mark Zuckerberg in battle of tech CEOs,2023-06-22,55407719,Neutral
"U.S., India expected to deepen economic ties during Modi visit",2023-06-22,55510976,Neutral
Talon Metals seeks regulatory OK for proposed Minnesota nickel mine,2023-06-21,543215,Neutral
Tesla is downgraded at Barclays ahead of Q2 earnings,2023-06-21,954720,Bearish
More big wins for Tesla: Charging standards and EV subsidies,2023-06-21,55510976,Bullish
China is holding back on stimulus - watch these stocks,2023-06-20,954720,Bearish
Putting a number to Tesla's new Supercharger-for-all business,2023-06-15,954720,Neutral
XPeng rolls out assisted driving tech in Beijing,2023-06-15,52365730,Bearish
Tesla looks to notch record 14th straight gain,2023-06-14,954720,Bullish
Electric vehicles can take a victory lap with ICE dominance in the rear-view mirror,2023-06-14,954720,Bullish
"Oil demand to slow sharply by 2028, putting peak in sight - IEA",2023-06-14,55510976,Bearish
Nvidia crosses $1T market cap powered by the rise of AI,2023-06-14,54324280,Neutral
Deeper Dive: Investor exodus from ESG investing,2023-06-13,53367831,Bearish
Wallbox rallies after supporting Tesla's NACS electric vehicle charging standard,2023-06-12,954720,Bullish
Electric vehicle stocks are sized up after Tesla Supercharger disruption,2023-06-12,954720,Bearish
"Hot Stocks: GLW, ADBE rise on analyst upgrades; TSLA gains on deal with GM; QS, MTN fall",2023-06-09,32439325,Bullish
Tesla rips a big gain with analysts highlighting Supercharger revenue potential,2023-06-09,954720,Bullish
Electric vehicle charging stocks fall after GM-Tesla collaboration sends a jolt,2023-06-09,954720,Bearish
EVs made by General Motors will be able to use Tesla's Supercharger network,2023-06-08,954720,Bearish
Tesla rallies again as Spain joins the Gigafactory target list,2023-06-08,954720,Bullish
Tesla hits 2023 high as winning streak extends,2023-06-07,954720,Bullish
Defiance ETFs looks to launch new ETF with narrow focus on electric vehicles,2023-06-07,53367831,Bullish
Panasonic aims to boost battery production at Tesla's Nevada Gigafactory,2023-06-06,954720,Bullish
Tesla's China-made EV sales rose 2.44% M/M in May - CPCA,2023-06-05,32439325,Bullish
"Hot Stocks: ZS rises on earnings; S down on analyst downgrade; DD, CC, CTVA and TSLA gain",2023-06-02,32439325,Bullish
"Elon Musk reclaims world's richest man title, overtakes Louis Vuitton's Arnault",2023-06-01,52365730,Neutral
Tesla's Elon Musk continues tour in China: What's at stake?,2023-05-31,27427253,Neutral
"Nvidia, Qualcomm higher, but chips mixed as debt ceiling prospects weigh",2023-05-30,55407719,Neutral
Ark Invest says Tesla's Cybertruck could be as mainstream as the firm's Model Y,2023-05-30,53367831,Bullish
Bear ETF tied to Tesla will be liquidated,2023-05-30,53367831,Bearish
Tesla's Elon Musk meets with Chinese government officials in Beijing,2023-05-30,954720,Neutral
Elon Musk's Neuralink gets FDA nod to start human trial of brain implant,2023-05-26,54324280,Bullish
Ford works out electric charging partnership with Tesla,2023-05-25,954720,Bullish
Tesla may be under scrutiny in Europe for data privacy lapses,2023-05-25,954720,Bearish
Mobileye pops as Wells Fargo starts coverage with overweight rating,2023-05-25,55407719,Bullish
Global solar power investment to surpass oil for the first time,2023-05-25,27427253,Bullish
Tesla sends Shanghai-made electric vehicles to Canada for sale,2023-05-23,954720,Bullish
"Ford looks to lower costs, tap into subscription revenue stream",2023-05-22,56355736,Neutral
"Cathie Wood’s ARKK hits new monthly high, but capital flows are not following",2023-05-22,53367831,Neutral
Confusing electric vehicle tax rules may be cutting into demand in the U.S.,2023-05-22,954720,Bearish
Will ChatGPT prevent a recession or is AI a baby bubble?,2023-05-21,51784941,Neutral
Tesla bulls are recharged after annual meeting,2023-05-18,954720,Bullish
Tesla proposes local plant in India in strategy shift,2023-05-18,954720,Bullish
Why did Tesla stock go up today? Investors liked the annual meeting updates,2023-05-17,954720,Bullish
Hot Stocks: AMZN rises on new ECHO launch; ICPT falls on FDA comment; WAL leads the regional bank rally; EVGO down on equity raise; TSLA gains,2023-05-17,32439325,Bullish
"Tesla meeting: Elon Musk talks rough economy, advertising and new models",2023-05-16,954720,Neutral
Electric vehicle jolts: What's working and not working with EV stocks,2023-05-16,954720,Neutral
Tesla eyes expansion of Shanghai Gigafactory - report,2023-05-16,56355736,Bullish
"Steven Cohen's Point72 adds AT&T, Intel; exits Airbnb, Tesla",2023-05-15,55510976,Bearish
"Tepper's Appaloosa adds stakes in Fedex, Tesla; boosts Uber, Amazon holdings",2023-05-15,55510976,Bullish
"Laffont's Coatue Management adds stakes in TSM, UNH and exits AVGO, BNTX",2023-05-15,49447318,Neutral
Elon Musk is still bound to have Tesla tweets approved by a company attorney,2023-05-15,954720,Neutral
Analog Devices remains Citi's top chip pick as earnings wind down,2023-05-15,55407719,Neutral
Tesla to issue software fix for more than 1.1M vehicles in China,2023-05-15,954720,Bearish
"Soros Fund Management exits Tesla, slashes Rivian stake, adds Netflix",2023-05-14,52996117,Bearish
"Dow posts five-day losing streak, Nasdaq, S&P end lower amid inflation fears, bank jitters",2023-05-12,56228617,Neutral
"Elon Musk names Linda Yaccarino new Twitter CEO, ending speculation (updated)",2023-05-12,55407719,Neutral
"Dow, S&P, and Nasdaq drift lower ahead of next week's debt ceiling meeting",2023-05-12,27427253,Neutral
"4 stocks to watch on Friday: Tesla, News Corp. and more",2023-05-12,54408948,Neutral
"Tesla gains after new price hikes, end of Twitter distraction boost sentiment",2023-05-12,954720,Bullish
Elon Musk says he's picked a new Twitter CEO; Tesla shares jump (updated),2023-05-11,427396,Bullish
Tesla is seen having a huge advantage over EV peers through the Inflation Reduction Act,2023-05-09,954720,Bullish
Tesla breaks ground on lithium refinery in Texas,2023-05-09,27427253,Bullish
"Investor Movement Index creeps higher in April, still on 'moderate low' setting",2023-05-08,49447318,Neutral
Tesla boosts prices in China on some Model S and Model X vehicles,2023-05-05,954720,Bullish
Tuttle and REX Shares plan more leveraged ETFs tied to Tesla and Nvidia,2023-05-03,53367831,Bullish
"Tesla increases prices in US, China, Japan and Canada - report",2023-05-02,32439325,Bullish
"Mobileye tries to rebound as Wall Street defends after China, Tesla woes",2023-04-28,55407719,Neutral
"Why did Mobileye stock crash today? Blame China, Tesla",2023-04-27,55407719,Bearish
"Wolfspeed, STMmicroelectronics lead chips lower as industry awaits Intel figures",2023-04-27,55407719,Bearish
Mobileye stock plunges 20% as Tesla's price cuts are killing the Chinese EV market,2023-04-27,55407719,Bearish
Wolfspeed stock plunges as delays from Mohawk Valley facility hurts guidance,2023-04-27,55407719,Bearish
"Hot Stocks: TSLA downgrade; AMZN, NOW climb; TMO falls on earnings; crypto stocks rise",2023-04-26,32439325,Bearish
Tesla loses bull rating at Jefferies due to margin worries,2023-04-26,954720,Bearish
Tesla could be forced to cut prices further - Bernstein,2023-04-25,56355736,Bearish
Tesla raises 2023 capital expenditure forecast,2023-04-24,56355736,Bullish
Tesla ready to ship cars to North America from China for the first time,2023-04-24,51785401,Bullish
Tesla fallout: Will Detroit automakers slow down aggressive EV plans?,2023-04-22,954720,Bearish
Tesla attracts downgrade from Truist on theory that margins may be sacrificed now for long-term AI benefits,2023-04-21,954720,Bearish
Automakers watch as Chile plans to nationalize its lithium industry,2023-04-21,27427253,Bearish
Tesla reverses and hikes prices after months of cuts,2023-04-21,51785401,Bearish
"Cathie Wood puts a $2,000 price target on Tesla for 2027, driven by robotaxis",2023-04-21,51784941,Bullish
Tesla skids 10% as investors eye the market share vs. profits tradeoff,2023-04-20,954720,Bearish
"5 stocks to watch on Thursday: Tesla, IBM, AT&T and more",2023-04-20,54408948,Neutral
Tesla slides after margin miss while the EV sector braces for potential pricing war,2023-04-20,954720,Bearish
"Tesla talks margin hopes, full autonomy and energy storage on conference call",2023-04-19,954720,Bullish
"Tesla falls after lower pricing, high expenses contribute to margin miss",2023-04-19,954720,Bearish
"Tesla Non-GAAP EPS of $0.85 in-line, revenue of $23.3B misses by $60M",2023-04-19,1108356,Neutral
Electric vehicle stocks drop as fears of a pricing war reverberate,2023-04-19,954720,Bearish
Tesla cuts U.S. prices for sixth time this year ahead of Q1 results,2023-04-19,52365730,Bearish
