title,time,author_id,sentiment
G7 economies to agree on AI guiding principles for companies - report,2023-10-30,54324280,Neutral
"Match Group, Bumble wiggle as Twitter's Musk again floats dating functionality",2023-10-27,427396,Bearish
Meta said to cut Quest 3 shipments as Vision Pro likely crimps demand: analyst,2023-10-27,55407719,Bearish
"DataTrek: Lofty valuations aren't limited to Big Tech; cites Lilly, Mastercard",2023-10-27,53367831,Neutral
Yelp gets upgrade at JPMorgan on potential to outperform peers in H2,2023-10-27,54324280,Neutral
A hiccup or two in the big seven won’t change the trajectory of their earnings,2023-10-26,59269293,Neutral
Social media platforms warn of a softness in ad demand affecting stocks,2023-10-26,59269293,Bearish
"Biggest stock movers today: Mastercard, Meta Platforms, UPS, ServiceNow, and more",2023-10-26,32439325,Neutral
"Meta dips amid cautious guidance commentary, but analysts positive on growth story",2023-10-26,54324280,Neutral
Nasdaq falls into correction territory as tech earnings look shaky,2023-10-26,53367831,Bearish
"YouTube, Meta, TikTok aim for Indonesia e-commerce licenses - report",2023-10-26,54324280,Neutral
"Meta Platforms posts hefty surprise as revenues, profits, users all top forecasts (updated)",2023-10-25,427396,Bullish
"Meta earnings call: AI is 2024 priority; Reels, messaging make progress; stock turns lower",2023-10-25,427396,Bearish
Meta in charts: Cost trimming continues; R&D expenses at lowest level since Q3 2022,2023-10-25,54408948,Bullish
"Meta Platforms GAAP EPS of $4.39 beats by $0.76, revenue of $34.15B beats by $700M",2023-10-25,1108356,Bullish
"Snap printed strong Q3 earnings, though the future remains uncertain",2023-10-25,59008794,Neutral
"Meta sued by California, other states for exploiting young people",2023-10-24,59008794,Bearish
"Meta, Amazon, others get buy ratings at Seaport Research Partners",2023-10-24,55407719,Bullish
China's AI filings extend lead over US after Beijing's tech initiatives - report,2023-10-24,54324280,Neutral
ByteDance committed to virtual reality brand Pico amid reports of shutting unit - reports,2023-10-24,54324280,Neutral
"AI will be a multi-year phenomenon, transforming all aspects of business",2023-10-23,59269293,Bullish
Which 'Magnificent 7' stock should be your top portfolio holding?,2023-10-23,27427253,Neutral
"Earnings week ahead: Amazon, Microsoft, Alphabet, Meta, Ford, GM and more",2023-10-22,32439325,Neutral
"Alphabet, Meta 'well positioned' to benefit from digital ad growth: Wedbush",2023-10-22,55407719,Bullish
"Apple, Google, Meta get US nod for mobile VR devices as FCC opens 6 GHz band",2023-10-20,54324280,Bullish
"Meta, Google seeing better ad spending; Snap will take time to recover, analysts say",2023-10-20,59008794,Bullish
"Alibaba, Tencent among investors backing ~$340M funding for Chinese AI startup Zhipu - report",2023-10-20,54324280,Neutral
Meta adds new features to protect users amid Israel-Hamas war,2023-10-18,59008794,Neutral
"Pinterest has potential, but it's pricey compared to others, Jefferies says",2023-10-18,59008794,Bearish
OpenAI teams up with UAE's G42 to provide AI solutions in Middle East,2023-10-18,54324280,Neutral
China's President Xi Jinping unveils global AI governance initiative amid US chip curbs,2023-10-18,54324280,Neutral
"Meta's Reels is where it's at, Morgan Stanley says",2023-10-17,59008794,Bullish
"Google, Meta pressed by US Senator on Israel-Hamas war misinformation",2023-10-17,59008794,Bearish
"Alibaba, Tencent join $300M funding round of Chinese AI startup Baichuan - report",2023-10-17,54324280,Neutral
"Baidu launches new AI model Ernie 4, setting stage for rivalry with OpenAI's GPT-4",2023-10-17,54324280,Neutral
Hennessy Funds is bullish on stocks - these in particular,2023-10-16,59269293,Neutral
"Snap reportedly lays out goals for 2024, including 20% advertising revenue growth",2023-10-13,55407719,Neutral
Meta shows off new content monitoring plan amid Israeli-Hamas war,2023-10-13,55407719,Neutral
Meta and Alphabet among the stocks hitting new 52-week highs on Thursday,2023-10-12,53367831,Bullish
"Musk's X has removed hundreds of Hamas accounts, CEO says",2023-10-12,55407719,Neutral
Most crowded longs and shorts going into earnings season,2023-10-12,51784941,Neutral
OpenAI plans to unveil new updates with potentially lower costs to attract developers - report,2023-10-12,54324280,Neutral
Amy Wu Silverman: VIX index continues to be muted amid geopolitical conflict,2023-10-11,59269293,Neutral
"EU Commissioner asks Zuckerberg, Musk to stamp out disinformation amid Israeli war",2023-10-11,55407719,Bearish
Southeast Asia mulls more business-friendly approach to AI rules - report,2023-10-11,54324280,Neutral
J.P. Morgan’s Stephen Parker: New highs for stocks by mid-2024,2023-10-10,59269293,Neutral
"Microsoft leads the AI race, according to Wedbush",2023-10-10,59008794,Bearish
Bank of England warns on U.S. tech stock valuations,2023-10-10,51784941,Bearish
Morgan Stanley: The S&P 500 technicals take center stage in a bearish backdrop,2023-10-09,59269293,Neutral
EU official sees convergence with Japan in AI arena- report,2023-10-09,54324280,Neutral
"Apple, Microsoft, others to help spur upcoming 'massive' tech rally, Wedbush says",2023-10-06,59008794,Bullish
OpenAI mulls making own AI chips - report,2023-10-06,54324280,Neutral
"Meta poised for AI tipping point, Barclays says",2023-10-05,59008794,Bullish
Citi stays overweight Communication Services,2023-10-05,53367831,Neutral
"Meta's Quest 3 demand continues to weaken, could result in higher losses: analyst",2023-10-05,55407719,Bearish
Meta reaffirmed with Buy at BofA after potential ad-free subscription service for EU users,2023-10-04,54324280,Bullish
TD Synnex chosen as main North American distributor for new Meta products,2023-10-04,57442451,Bullish
Correction could be coming for mega caps - Wells Fargo,2023-10-03,53367831,Bearish
Meta said to lay off Reality Labs silicon unit tomorrow,2023-10-03,55407719,Bearish
Meta news leader Brown said to exit amid ongoing industry pullback,2023-10-03,427396,Bearish
Defiance ETF’s CEO: Mega-cap stocks are cheaper and still attractive to buy,2023-10-03,59269293,Bullish
"Meta mulls charging EU users for ad-free Instagram, Facebook - report",2023-10-03,54324280,Neutral
'Hey above-median spender' - Jefferies highlights software/net picks,2023-10-01,51784941,Neutral
David Tepper: You’re in the QT era,2023-09-30,59269293,Neutral
Meta Platforms exec sells nearly $200K in stock,2023-09-29,55407719,Bearish
"Meta's new AI assistant trained on Facebook, Instagram public posts - report",2023-09-29,54324280,Bullish
"Meta Connect event laid the 'AI foundation' for the company, Wall Street says",2023-09-28,55407719,Bullish
ChatGPT can now search the internet in real-time,2023-09-28,54324280,Neutral
"Meta Platforms shows off Quest 3 headset, AI updates, as the face race heats up",2023-09-27,55407719,Bullish
"Cloudflare rises as it unveils partnerships with Meta, Nvidia, more",2023-09-27,55407719,Bullish
Getty launches 'commercially safe' generative AI tool for images,2023-09-26,54324280,Neutral
Wolfe Research: Utilities remain the strongest bet for growth and EPS,2023-09-25,59269293,Neutral
Meta's personality AI chatbots could launch this week with eye on younger users - report,2023-09-25,54324280,Bullish
Meta rises as Citi opens up 90-day catalyst watch ahead of Meta Connect,2023-09-22,55407719,Bullish
Everybody should be paying more attention to the AI revolution - Carlyle research chief,2023-09-21,59269293,Neutral
"OpenAI to launch DALL·E 3, its latest text-to-image AI tool",2023-09-21,54324280,Neutral
AMD rises as Wells Fargo says MI300 launch 'increasing confidence' for 2024,2023-09-20,55407719,Neutral
Pinterest rises as Wall Street impressed by investor day comments,2023-09-20,55407719,Neutral
Meta's WhatsApp adds rival payment services in app in India; launches Flows,2023-09-20,54324280,Bullish
"Meta to expand verification service to businesses, starting with Instagram and Facebook",2023-09-20,54324280,Bullish
"Instacart closes up 13%, down from an initial flourish; Valuation at $11.5B",2023-09-19,59008794,Neutral
"Google' AI chatbot Bard can connect with company's apps, services in new update",2023-09-19,54324280,Bearish
"Amazon, Alphabet, Meta top tech names at Wedbush on AI growth",2023-09-19,55407719,Bullish
"UK antitrust agency lays out AI principles; will seek input from Microsoft, others",2023-09-18,55407719,Neutral
WhatsApp head denies report that messaging app is exploring ads,2023-09-15,54324280,Neutral
"Senate AI summit gathers tech leaders, power players for closed-door policy talks",2023-09-13,427396,Neutral
"Robotic and AI equity performance is rising, creating opportunities for productivity growth",2023-09-13,59269293,Neutral
Meta dishes out WhatsApp Channels to over 150 countries,2023-09-13,54324280,Bullish
The first Big Tech monopoly case in decades: DOJ vs. Google,2023-09-12,27427253,Bearish
"Microsoft, Nvidia, others to benefit from U.S., Vietnam partnership",2023-09-11,55407719,Neutral
Meta said to be developing new AI model to rival OpenAI's GPT-4,2023-09-11,55510976,Bullish
"Catalyst Watch: Arm IPO, Apple event, and Senate AI Forum with Musk, Zuckerberg, and Gates",2023-09-08,954720,Neutral
"Microsoft, Nvidia, Meta among companies attending Congressional hearings on AI",2023-09-08,55407719,Neutral
"Meta could see $20 in earnings per share by 2024, Morgan Stanley says",2023-09-07,55407719,Bullish
"Alphabet, Amazon, Apple listed among 'gatekeepers' by European Commission",2023-09-06,55407719,Bearish
Meta employees return to office three days a week under new mandate - report,2023-09-06,52365730,Neutral
"Meta to end news tab on Facebook in UK, France, Germany by 'early December'",2023-09-05,55407719,Bearish
"Canada tweaks Online News Act legislation to address Meta, Google concerns",2023-09-01,55407719,Neutral
Baidu among first companies to get China nod for AI models -report,2023-08-30,54324280,Neutral
JOLTS shows megacaps are still mega-dependent on the Fed,2023-08-30,51784941,Bearish
"Google Cloud Next announcements: partnerships, AI tools, chips and more",2023-08-29,55407719,Neutral
"Wedbush thinks tech stocks will rally into year end, led by Amazon, Alphabet, Meta",2023-08-29,55407719,Bullish
"Meta, Google could see new digital services tax in New Zealand in 2025 - report",2023-08-29,54324280,Bearish
"Meta, Google, others said to meet with Sen. Schumer on AI next month",2023-08-28,55407719,Neutral
Hedge and mutual funds rotate from tech; see the stocks they love and shun,2023-08-28,51784941,Neutral
Meta launches AI model for coding,2023-08-25,54324280,Bullish
ChatGPT can provide inaccurate recommendations for cancer treatment,2023-08-24,53161691,Neutral
"Google, Amazon among 13 potential AI catalysts for rest of 2023: Morgan Stanley",2023-08-24,55407719,Neutral
"Apple is most 'under-owned' large cap tech stock, Morgan Stanley says",2023-08-23,55407719,Neutral
Megacap stocks setting up for potential breakout - Wells Fargo,2023-08-23,51784941,Bullish
Meta interrupting EU data privacy rules in Norway: report,2023-08-23,55407719,Bearish
Five metrics for AI trendspotting,2023-08-23,51784941,Neutral
Meta unveils all-in-one AI model for speech and text translations,2023-08-22,54324280,Bullish
36Kr stock rises 10% on team up with Baidu for AI applications,2023-08-22,54324280,Neutral
Meta plans to halt privacy breach fine in Norway - report,2023-08-22,54324280,Bearish
Intel to cut 140 jobs at California sites,2023-08-21,54324280,Neutral
Meta could launch Threads web version this week - report,2023-08-21,51785401,Bullish
"Nasdaq, S&P, and Dow edge lower as rising yields dent risk sentiment",2023-08-18,27427253,Neutral
"Apple, Google, Microsoft others prodded by Democratic senator on AI safety",2023-08-16,55407719,Neutral
"Coatue Management takes new stake in Oracle, exits GameStop, trims Tesla, adds to Amazon",2023-08-15,56228617,Neutral
"Google's AI model Gemini to power Bard, enterprise and cloud products - report",2023-08-15,54324280,Bearish
"Whale Rock adds DraftKings, exits Alibaba, T-Mobile",2023-08-14,52996117,Neutral
"3G Capital exits stake in NVIDIA in Q2, takes in new positions in Carvana, JD.com",2023-08-14,56228617,Neutral
"Ray Dalio's Bridgewater sells Netflix, Home Depot, adds AT&T, Micron",2023-08-14,54370868,Neutral
"David Tepper's Appaloosa adds AMD, Apple, exits Walt Disney, Tesla",2023-08-14,54370868,Neutral
"Stan Druckenmiller's Duquesne adds GE, Builders FirstSource, exits AMD",2023-08-14,49447318,Neutral
"Elon Musk, Mark Zuckerberg fight to take place in 'epic location' of Italy (update)",2023-08-11,55407719,Neutral
"Twilio rises as Argus upgrades after Q2 results, guidance",2023-08-11,55407719,Neutral
"Uber Crowded, Battleground and Sweet 16 stock portfolios from Jefferies",2023-08-11,51784941,Neutral
"Meta said to build only roughly 1,000 units of new AR glasses",2023-08-10,55407719,Bearish
Biden issues order restricting certain US tech investments in China; UK mulls,2023-08-10,54324280,Bearish
Chinese companies order Nvidia chips worth $5B amid fears of US curbing China's AI ambitions - report,2023-08-10,54324280,Bearish
IBM to make Meta Platforms LLM available on watsonx platform,2023-08-09,55407719,Bullish
US curbs on investment in China to be limited by revenue rule - report,2023-08-09,54324280,Neutral
China wants all apps to file business details - report,2023-08-09,54324280,Neutral
Meta faces fine in Norway over privacy violations - report,2023-08-08,54324280,Bearish
Meta's smart glasses Ray-Ban Stories fails to impress owners - report,2023-08-04,54324280,Bearish
Microsoft says Russia-linked hackers targeted organizations via Teams phishing attacks,2023-08-03,54324280,Neutral
Meta launches AI tool AudioCraft to create music from text,2023-08-03,54324280,Bullish
Alibaba launches open-source AI models like Meta's Llama 2 - report,2023-08-03,54324280,Neutral
Chinese tech stocks dip after draft rules by China to curb internet use by minors,2023-08-02,54324280,Bearish
"Stick to U.S. stocks that offer experience over hope, Goldman says",2023-08-02,51784941,Neutral
Meta plans launch of AI bots with different personas in attempt to retain users - report,2023-08-01,54324280,Bullish
"Pinterest likely to show user growth, better execution amid 'more stable' ad market",2023-07-28,55407719,Bullish
Meta said to plan features to boost retention at Threads as more than half users quit,2023-07-28,55510976,Bearish
"Biggest stock movers today: Meta Platforms, Align Technology, Chipotle Mexican Grill and more",2023-07-27,32439325,Neutral
Meta Platforms surges as Wall Street says tech giant 'continues to impress',2023-07-27,55407719,Bullish
"Meta earnings call: Reels ramps toward $10B/year, Threads models 'lean' success",2023-07-26,427396,Bullish
"Inside Meta: As expenses stabilize, is Zuckerberg's 'year of efficiency' still going?",2023-07-26,54408948,Neutral
"Meta Platforms GAAP EPS of $2.98 beats by $0.07, revenue of $32B beats by $970M",2023-07-26,1108356,Bullish
"Meta Platforms surges as ad recovery offers revenue windfall, strong guidance",2023-07-26,427396,Bullish
Inside Alphabet: Cloud keeps flexing growth as Search plows away,2023-07-26,427396,Neutral
"Samsung unveils 5th gen Galaxy Z foldables, Watch6 with fall detection and Tab S9",2023-07-26,54324280,Neutral
"Meta's Facebook, Onavo fined A$20M by Australian court over undisclosed user data collection",2023-07-26,54324280,Bearish
Alibaba's cloud unit clients to get access to Meta's AI model Llama - report,2023-07-26,54324280,Neutral
Meta Earnings look-ahead: Ad business and AI to be the catalyst for the quarter,2023-07-25,59062064,Bullish
Meta ticks higher after New Street Research upgrades on AI efforts,2023-07-25,54324280,Bullish
Social media monetization? Elon Musk rebrands Twitter to 'X',2023-07-24,27427253,Neutral
Microsoft's generative AI push could cause a revenue 'tidal wave' for the tech giant,2023-07-22,55407719,Bearish
"Earnings week ahead: Microsoft, Google, Meta, Boeing, Coca-Cola and more",2023-07-21,32439325,Neutral
BofA: Movement in S&P 500 has broadened out after Big Tech-led rally early in the year,2023-07-21,53367831,Neutral
"Hackers using AI to spread disinformation, malicious software - report",2023-07-21,54324280,Bearish
"Google, Microsoft among 7 firms pledging AI safeguards, says White House",2023-07-21,54324280,Neutral
AI race in full swing as Google goes into overdrive to power Gemini,2023-07-21,27427253,Bearish
"Apple likely playing 'catch up' with AI trends, Citi says",2023-07-20,55407719,Bearish
Google pitches AI tool to news publishers to assist journalists - report,2023-07-20,54324280,Neutral
3 stocks to watch from the Communication Services sector as earnings approach,2023-07-19,1108356,Neutral
"UN Security Council discusses AI risks of security, misinformation",2023-07-19,54324280,Neutral
"Qualcomm, Meta announce deal to bring LLMs to phones, PCs",2023-07-18,55407719,Bullish
EU's push for tougher AI rules sees tepid response in Asian countries - report,2023-07-18,54324280,Neutral
Cathie Wood has written down Twitter stake by 47%,2023-07-17,53367831,Bearish
Meta Platforms rises as TD Cowen upgrades on positive Q2 checks,2023-07-13,55407719,Bullish
Meta mulls launch of commercial AI model - report,2023-07-13,54324280,Bullish
Meta to fight EU antitrust allegations in Facebook Marketplace case - report,2023-07-12,54324280,Bearish
Wells Fargo highlights Nasdaq 100 rebalance trade opportunities,2023-07-11,51784941,Neutral
Meta mulls bringing branded content tools to Threads - report,2023-07-11,54324280,Bullish
Nasdaq 100 set for special rebalance amid 'Magnificent Seven' domination,2023-07-11,27427253,Neutral
Meta's Threads may bring 5% revenue upside as it grows to Twitter size: Evercore,2023-07-10,427396,Bullish
Investor Movement Index continues climb in June amid market rally,2023-07-10,54370868,Neutral
Canada's Bell Media to pause advertisements on Facebook and Instagram,2023-07-07,58875271,Bearish
"As Meta's Threads surpasses 70M users, BofA says 'exceeding expectations'",2023-07-07,55407719,Bullish
Playtika rises as BofA upgrades citing improved outlook for mobile gaming,2023-07-07,55407719,Neutral
Twitter threatens to sue Meta Platforms over Threads launch,2023-07-06,427396,Bearish
Meta sinks as Wall Street weighs in on Threads launch (update),2023-07-06,55407719,Bearish
"4 stocks to watch on Thursday: Meta Platforms, Freeport-McMoRan and more",2023-07-06,56228617,Neutral
Instagram launches 'Twitter killer' Threads text app,2023-07-05,427396,Bullish
"Biden nominates Republicans Andrew Ferguson, Melissa Holyoak for FTC",2023-07-05,52996117,Neutral
Meta Platforms could have $925M tax bill from Italy after assessment,2023-07-05,55407719,Bearish
Yahoo eyes comeback to public markets - report,2023-07-04,54324280,Neutral
Meta faces setback in EU court over German antitrust agency's decision on Facebook -report,2023-07-04,54324280,Bearish
Instagram puts Twitter rival app Threads on App Store with launch imminent,2023-07-03,427396,Bullish
Elon Musk may face off with Mark Zuckerberg in ring as soon as August - reports,2023-07-03,52996117,Neutral
Apple slashes Vision Pro targets amid production woes- report,2023-07-03,54324280,Bearish
U.S. Senators call on Zuckerberg to explain Instagram sexual abuse issue,2023-06-30,55407719,Bearish
"Pinterest pops as Wells Fargo upgrades, citing Amazon deal, 'strong catalyst path'",2023-06-28,55407719,Bullish
Citi screens for most crowded short stocks with new model,2023-06-28,51784941,Neutral
"Meta Platforms rises as Citi says Instagram engagement, monetization 'improving'",2023-06-27,55407719,Bullish
WhatsApp Business crosses 200M users; ad creation without FB account to start soon,2023-06-27,54324280,Bullish
Meta launches VR subscription offering at $8 per month,2023-06-26,427396,Bullish
"Alphabet slips as UBS downgrades, citing 'limited upside,' monetization worries",2023-06-26,55407719,Bearish
"Microsoft, AWS, Google may benefit as cloud spending showing 'pockets of upticks'",2023-06-26,55407719,Bearish
"Over half of Fortune 100 firms are betting on blockchain, Coinbase finds",2023-06-24,54370868,Neutral
Latest tech crackdown sees Facebook and Instagram pull news in Canada,2023-06-23,27427253,Bearish
Qualcomm taking bigger role in supplying Meta's AR projects -- report,2023-06-22,427396,Bullish
Elon Musk may have cage match with Mark Zuckerberg in battle of tech CEOs,2023-06-22,55407719,Neutral
DoubleVerify to provide media quality authentication on Reels,2023-06-22,54324280,Bullish
"J.P. Morgan Neutral on Take-Two, maintains Activision rating seeing enticing risk/reward",2023-06-20,54324280,Neutral
Artificial intelligence is a '1995 moment' for tech. That could push stocks even higher.,2023-06-19,55407719,Bullish
FTC Chair Lina Khan ignored ethics advice in refusal to recuse herself in Meta case - Bloomberg,2023-06-16,52996117,Bearish
Meta introduces speech generation AI model Voicebox,2023-06-16,54324280,Bullish
Nvidia beats AMD to be Morgan Stanley's top pick on near term upside from AI,2023-06-16,54324280,Bearish
Meta Platforms' Instagram rolls out Broadcast Channels across the globe,2023-06-15,55407719,Bullish
AMD retains rating at Wells Fargo despite no big customers named for new AI chip,2023-06-14,54324280,Neutral
Nvidia crosses $1T market cap powered by the rise of AI,2023-06-14,54324280,Neutral
AI looking like a 'winner-take-more' game - Goldman,2023-06-09,51784941,Bullish
Zuckerberg's vision for AR/VR headsets different from Apple's Vision Pro - report,2023-06-09,54324280,Neutral
Meta previews Twitter rival app to be launched via Instagram - report,2023-06-09,55510976,Bullish
Meta introduces Channels feature on WhatsApp for broadcast service,2023-06-08,54324280,Bullish
Instagram systems helping to connect 'vast' pedophile network - report,2023-06-07,427396,Bearish
Apple cut to Neutral at Davidson after unveiling 'most significant new hardware product since iPhone',2023-06-06,54324280,Bearish
"Apple unveils $3,500 AR/VR headset, biggest product launch in nearly a decade (updated)",2023-06-05,427396,Bearish
Apple WWDC 2023 preview: Mixed reality headset likely to be the star,2023-06-04,55407719,Bearish
